X,Y,OBJECTID,created_date,created_user,src_geo,clc_quartier,clc_secteur,id_arbre,haut_tot,haut_tronc,tronc_diam,fk_arb_etat,fk_stadedev,fk_port,fk_pied,fk_situation,fk_revetement,commentaire_environnement,dte_plantation,age_estim,fk_prec_estim,clc_nbr_diag,dte_abattage,fk_nomtech,last_edited_user,last_edited_date,villeca,nomfrancais,nomlatin,GlobalID,CreationDate,Creator,EditDate,Editor,feuillage,remarquable
1720068.4321,8293965.1694,1810,2017/02/02 15:27:53+00,mickael.delaere,Orthophoto,Quartier du Centre-Ville,Boulevard Henri Martin,42,0.0,0.0,0.0,ABATTU,,,,Alignement,,RAS,,0.0,,0.0,,RAS,mickael.delaere,2017/02/02 15:27:53+00,VILLE,RAS,RAS,{00B5DFAC-6685-4FD2-8F1E-319B8CA1C2F3},2018/01/15 10:59:36+00,mickael.delaere,2018/01/15 10:59:36+00,mickael.delaere,,Non
1718961.9529,8295286.9581,8271,2017/02/02 15:28:18+00,mickael.delaere,Orthophoto,Quartier du Vermandois,Espace Creatis,56,6.0,2.0,37.0,EN PLACE,jeune,semi libre,gazon,Alignement,Non,RAS,,10.0,2.0,,,TILCOR,mickael.delaere,2017/02/02 15:28:18+00,CASQ,TILCOR,TILCOR,{B36417F5-5250-4FE2-ACBE-D31478CE3DDD},2018/01/15 10:59:36+00,mickael.delaere,2018/01/15 10:59:36+00,mickael.delaere,Feuillu,Non
1719050.5214,8295046.6285,9264,2017/02/02 15:28:21+00,mickael.delaere,Orthophoto,Quartier du Vermandois,Serpentine Sud,196,7.0,2.0,49.0,EN PLACE,jeune,semi libre,gazon,Groupe,Non,RAS,,15.0,2.0,,,BETUTIjac,mickael.delaere,2017/02/02 15:28:21+00,CASQ,BETUTIjac,BETUTIjac,{1363AD92-BCF4-4D12-813D-138A477389EE},2018/01/15 10:59:36+00,mickael.delaere,2018/01/15 10:59:36+00,mickael.delaere,Feuillu,Non
1718873.2047,8293019.978,3012,2017/02/02 15:28:02+00,mickael.delaere,Orthophoto,Quartier Saint-Martin - Oëstres,Rue Jean Falloux,14,8.0,2.0,20.0,SUPPRIMÉ,adulte,semi libre,gazon,Groupe,Non,RAS,,10.0,5.0,0.0,2016/08/01 00:00:00+00,BETPEN,mickael.delaere,2017/05/11 15:19:54+00,VILLE,BETPEN,BETPEN,{499157C6-B233-49D3-825B-CA8FF6409903},2018/01/15 10:59:36+00,mickael.delaere,2018/01/15 10:59:36+00,mickael.delaere,Feuillu,Non
1719678.9069,8294238.1262,2334,2017/02/02 15:27:57+00,mickael.delaere,Orthophoto,Quartier Saint-Martin - Oëstres,Rue Alexandre Dumas,21,8.0,2.0,60.0,EN PLACE,adulte,semi libre,Bande de terre,Alignement,Non,RAS,,20.0,5.0,0.0,,BETPEN,mickael.delaere,2017/02/02 15:27:57+00,VILLE,BETPEN,BETPEN,{DBC48D65-B548-48B1-BCC5-B83954BDB30F},2018/01/15 10:59:36+00,mickael.delaere,2018/01/15 10:59:36+00,mickael.delaere,Feuillu,Non
1722136.3897,8295330.6319,5908,2017/02/02 15:28:09+00,mickael.delaere,Orthophoto,Quartier Remicourt,Rue Georges Brassens,14,18.0,2.0,175.0,EN PLACE,adulte,réduit relâché,gazon,Alignement,Non,RAS,,30.0,10.0,0.0,,ACEPLA,mickael.delaere,2017/02/02 15:28:09+00,VILLE,ACEPLA,ACEPLA,{10D6F631-401B-499C-B1C6-494DDE158865},2018/01/15 10:59:36+00,mickael.delaere,2018/01/15 10:59:36+00,mickael.delaere,Feuillu,Non
1721893.4889,8293367.239,10569,2018/01/10 14:08:00+00,mickael.delaere,Orthophoto,Quartier du faubourg d'Isle,CCAS,13,8.0,1.0,48.0,EN PLACE,Jeune,Libre,Terre,Isolé,Non,RAS,,15.0,5.0,0.0,,ACECAM,mickael.delaere,2018/01/10 14:08:00+00,VILLE,ACECAM,ACECAM,{67FCC7B0-98D9-4AFD-A4BE-75109DFCC90B},2018/01/15 10:59:36+00,mickael.delaere,2018/01/15 10:59:36+00,mickael.delaere,Feuillu,Non
1722072.4627,8292792.5185,3772,2017/02/02 15:28:02+00,mickael.delaere,Orthophoto,Quartier du faubourg d'Isle,Rue de la Fère,19,4.0,3.0,95.0,EN PLACE,adulte,tête de chat,fosse arbre,Alignement,Non,RAS,,30.0,10.0,0.0,,TILCOR,mickael.delaere,2017/02/02 15:28:02+00,VILLE,TILCOR,TILCOR,{1B7E9801-2760-4E18-A7B4-9FA1AD4C312B},2018/01/15 10:59:36+00,mickael.delaere,2018/01/15 10:59:36+00,mickael.delaere,Feuillu,Non
1720644.442,8294856.5123,1968,2017/02/02 15:27:53+00,mickael.delaere,Orthophoto,Quartier du Centre-Ville,Boulevard Roosevelt,58,0.0,0.0,0.0,ABATTU,,,,Alignement,,RAS,,0.0,,0.0,,RAS,mickael.delaere,2017/02/02 15:27:53+00,VILLE,RAS,RAS,{85219A0F-6CAA-4B2C-89D5-A3DC47F69EDB},2018/01/15 10:59:36+00,mickael.delaere,2018/01/15 10:59:36+00,mickael.delaere,,Non
1721034.4058,8295711.505,957,2017/02/02 15:27:50+00,mickael.delaere,Orthophoto,Quartier de l'Europe,Rue Hertz,23,15.0,2.0,185.0,EN PLACE,adulte,semi libre,gazon,Alignement,Non,RAS,,60.0,20.0,1.0,,ROBPSE,mickael.delaere,2017/02/02 15:27:50+00,VILLE,ROBPSE,ROBPSE,{3A1C875F-0FD4-4D1B-9163-68F5C09F64A7},2018/01/15 10:59:36+00,mickael.delaere,2018/01/15 10:59:36+00,mickael.delaere,Feuillu,Non
1720096.507,8295104.8543,2104,2017/02/02 15:27:57+00,mickael.delaere,Orthophoto,Quartier Saint-Jean,Rue de Phalsbourg,4,5.0,3.0,172.0,EN PLACE,adulte,tête de chat,fosse arbre,Alignement,,RAS,,50.0,10.0,0.0,,TILTOM,mickael.delaere,2017/02/02 15:27:57+00,VILLE,TILTOM,TILTOM,{0107FE12-FA0A-4B9D-8424-2EA16014BB6A},2018/01/15 10:59:36+00,mickael.delaere,2018/01/15 10:59:36+00,mickael.delaere,Feuillu,Non
1719649.6158,8295844.096,3985,2017/02/02 15:28:02+00,mickael.delaere,Orthophoto,Quartier du Vermandois,Stade Cepy,10,10.0,4.0,110.0,EN PLACE,adulte,semi libre,gazon,Groupe,Non,RAS,,50.0,10.0,0.0,,PINNIGnig,mickael.delaere,2017/02/02 15:28:02+00,VILLE,PINNIGnig,PINNIGnig,{1FC59915-EF10-4672-90F3-CF31220F280F},2018/01/15 10:59:36+00,mickael.delaere,2018/01/15 10:59:36+00,mickael.delaere,Conifère,Non
1720079.9854,8294141.6173,1662,2017/02/02 15:27:53+00,mickael.delaere,Orthophoto,Quartier du Centre-Ville,Boulevard Henri Martin,18,0.0,0.0,0.0,SUPPRIMÉ,,,,Alignement,,RAS,,0.0,,0.0,2017/06/30 22:00:00+00,RAS,mickael.delaere,2017/02/02 15:27:53+00,VILLE,RAS,RAS,{9832FFAE-44D7-4B8F-8206-4DC02C56086E},2018/01/15 10:59:36+00,mickael.delaere,2018/01/15 10:59:36+00,mickael.delaere,,Non
1721651.2619,8292483.9956,9571,2017/09/25 12:15:20+00,mickael.delaere,,,Zone industrielle St-Lazare,4,8.0,2.0,64.0,EN PLACE,jeune,libre,terre,Isolé,Non, ,,20.0,5.0,,,TILCOR,mickael.delaere,2017/09/25 14:00:53+00,CASQ,TILCOR,TILCOR,{49C52335-9B74-4DDC-B2BB-C83664C8DC3C},2018/01/15 10:59:36+00,mickael.delaere,2018/01/15 10:59:36+00,mickael.delaere,Feuillu,Non
1720659.1343,8294873.3651,1962,2017/02/02 15:27:53+00,mickael.delaere,Orthophoto,Quartier du Centre-Ville,Boulevard Roosevelt,52,9.0,2.0,85.0,EN PLACE,adulte,semi libre,fosse arbre,Alignement,,RAS,,50.0,10.0,0.0,,CRALAEpau,mickael.delaere,2017/02/02 15:27:53+00,VILLE,CRALAEpau,CRALAEpau,{781F54C1-81CD-4DD7-93C7-90071FC56D68},2018/01/15 10:59:36+00,mickael.delaere,2018/01/15 10:59:36+00,mickael.delaere,Feuillu,Non
1722139.3639,8295470.7102,5617,2017/02/02 15:28:08+00,mickael.delaere,Orthophoto,Quartier de l'Europe,Avenue de la Résistance,30,13.0,2.0,80.0,EN PLACE,adulte,semi libre,Bande de terre,Groupe,Non,RAS,,25.0,10.0,0.0,,PINNIGnig,mickael.delaere,2017/02/02 15:28:08+00,VILLE,PINNIGnig,PINNIGnig,{B372EC24-3F3A-415A-89D7-7CF4C91330F9},2018/01/15 10:59:36+00,mickael.delaere,2018/01/15 10:59:36+00,mickael.delaere,Conifère,Non
1723061.5769,8293116.6906,2900,2017/02/02 15:27:58+00,mickael.delaere,Orthophoto,HARLY,Avenue Pierre Chocquart,9,0.0,0.0,0.0,Non essouché,,,gazon,Alignement,Non,RAS,,40.0,10.0,0.0,,RAS,mickael.delaere,2017/02/02 15:27:58+00,VILLE,RAS,RAS,{38E32D05-EB9E-470E-B687-A37EA8222511},2018/01/15 10:59:36+00,mickael.delaere,2018/01/15 10:59:36+00,mickael.delaere,,Non
1718452.2137,8295554.76,8564,2017/02/02 15:28:18+00,mickael.delaere,Orthophoto,Quartier du Vermandois,Avenue Archimède,290,7.0,0.0,110.0,EN PLACE,jeune,rideau,gazon,Alignement,Non,RAS,,15.0,2.0,,,FAGSYLfas,mickael.delaere,2017/02/02 15:28:18+00,CASQ,FAGSYLfas,FAGSYLfas,{BCC7D165-0E12-46D6-840D-A0522FFA7604},2018/01/15 10:59:36+00,mickael.delaere,2018/01/15 10:59:36+00,mickael.delaere,Feuillu,Non
1720944.4312,8295627.3756,933,2017/02/02 15:27:50+00,mickael.delaere,Orthophoto,Quartier de l'Europe,Rue Marconi,8,35.0,5.0,175.0,EN PLACE,adulte,semi libre,gazon,Groupe,Non,RAS,,50.0,2.0,1.0,,POPCAN,mickael.delaere,2017/02/02 15:27:50+00,VILLE,POPCAN,POPCAN,{EC073661-6FA1-4CD1-981C-CEA5A159AF87},2018/01/15 10:59:36+00,mickael.delaere,2018/01/15 10:59:36+00,mickael.delaere,Feuillu,Non
1719609.8711,8294867.5402,7308,2017/02/02 15:28:16+00,mickael.delaere,Orthophoto,Quartier Saint-Jean,Groupe Scolaire Georges Bachy,10,12.0,0.0,145.0,SUPPRIMÉ,adulte,semi libre,gazon,Groupe,Non,RAS,,35.0,10.0,0.0,2016/06/01 00:00:00+00,PRUCER,mickael.delaere,2017/05/11 08:57:22+00,VILLE,PRUCER,PRUCER,{22C2FEB4-B7FC-4FB5-ACA7-CB938202C696},2018/01/15 10:59:36+00,mickael.delaere,2018/01/15 10:59:36+00,mickael.delaere,Feuillu,Non
1721369.929,8295939.2298,4644,2017/02/02 15:28:05+00,mickael.delaere,Orthophoto,Quartier de l'Europe,Ecole maternelle Pierre Laroche,8,27.0,8.0,155.0,SUPPRIMÉ,adulte,semi libre,Revetement non permeable,Groupe,Oui,RAS,,30.0,10.0,0.0,2018/06/30 22:00:00+00,PINNIGnig,mickael.delaere,2017/02/17 10:23:10+00,VILLE,PINNIGnig,PINNIGnig,{557C75FA-360C-4F17-81BF-79E7C8B4D9E1},2018/01/15 10:59:36+00,mickael.delaere,2018/01/15 10:59:36+00,mickael.delaere,Conifère,Non
1717946.6479,8294825.8735,9487,2017/09/25 12:14:10+00,mickael.delaere,,Quartier Saint-Martin - Oëstres,Rue André Missenard,155,11.0,2.0,96.0,EN PLACE,jeune,libre,terre,Alignement,Non, ,,10.0,5.0,,,SALALB,mickael.delaere,2017/09/25 14:00:17+00,CASQ,SALALB,SALALB,{CFC5F356-18CC-46FB-AA22-3361C101F9B0},2018/01/15 10:59:36+00,mickael.delaere,2018/01/15 10:59:36+00,mickael.delaere,Feuillu,Non
1719808.0056,8293679.3276,2159,2017/02/02 15:27:57+00,mickael.delaere,Orthophoto,Quartier Saint-Martin - Oëstres,Rue du Parvis St Martin,10,8.0,3.0,95.0,EN PLACE,adulte,tête de chat,Revetement non permeable,Alignement,,RAS,,50.0,10.0,0.0,,TILTOM,mickael.delaere,2017/02/02 15:27:57+00,VILLE,TILTOM,TILTOM,{2B18CC96-0AF3-4661-8A4D-EB1F092CEDC0},2018/01/15 10:59:36+00,mickael.delaere,2018/01/15 10:59:36+00,mickael.delaere,Feuillu,Non
1721419.353,8293621.6923,10443,2018/01/10 14:06:29+00,mickael.delaere,Orthophoto,Quartier du faubourg d'Isle,Parvis Gare,186,4.0,2.0,29.0,EN PLACE,Jeune,Libre,Terre,Groupe,Non,RAS,2016/01/01 00:00:00+00,5.0,2.0,0.0,,QUECER,mickael.delaere,2018/01/10 14:06:29+00,VILLE,QUECER,QUECER,{C638364C-33BA-4364-8F6D-45D8D7D28654},2018/01/15 10:59:36+00,mickael.delaere,2018/01/15 10:59:36+00,mickael.delaere,Feuillu,Non
1722334.3157,8294014.4913,6621,2017/02/02 15:28:13+00,mickael.delaere,Orthophoto,Quartier du faubourg d'Isle,Parc d'Isle Jacques Braconnier,195,14.0,2.0,115.0,EN PLACE,adulte,semi libre,gazon,Alignement,Non,RAS,,35.0,10.0,0.0,,ACEPSE,thibaut.delaire,2017/02/21 10:21:14+00,CASQ,ACEPSE,ACEPSE,{0C7CC817-5060-492B-AB16-8214043DAAF0},2018/01/15 10:59:36+00,mickael.delaere,2018/01/15 10:59:36+00,mickael.delaere,Feuillu,Non
1719488.9775,8293963.4772,178,2017/02/02 15:27:50+00,mickael.delaere,Orthophoto,Quartier Saint-Martin - Oëstres,Rue Jean Mermoz,5,13.0,4.0,155.0,Essouché,adulte,réduit relâché,gazon,Isolé,Non,RAS,,50.0,10.0,2.0,2012/07/01 00:00:00+00,PLAACE,mickael.delaere,2017/05/11 15:21:08+00,VILLE,PLAACE,PLAACE,{C6F83DEC-5179-4304-B1F8-6E0A1080D643},2018/01/15 10:59:36+00,mickael.delaere,2018/01/15 10:59:36+00,mickael.delaere,Feuillu,Non
1722332.7335,8294098.8113,6649,2017/02/02 15:28:13+00,mickael.delaere,Orthophoto,Quartier du faubourg d'Isle,Parc d'Isle Jacques Braconnier,223,14.0,0.0,135.0,EN PLACE,adulte,têtard,gazon,Isolé,Non,RAS,,35.0,10.0,0.0,,SALALB,thibaut.delaire,2017/02/21 10:21:14+00,CASQ,SALALB,SALALB,{8FC6628B-98C2-46B7-B286-26F43DBC4F1B},2018/01/15 10:59:36+00,mickael.delaere,2018/01/15 10:59:36+00,mickael.delaere,Feuillu,Non
1721127.9128,8294576.5739,204,2017/02/02 15:27:50+00,mickael.delaere,Orthophoto,Quartier Remicourt,Parc des Champs-Elysées,3,21.0,13.0,210.0,EN PLACE,adulte,semi libre,gazon,Groupe,Non,RAS,,80.0,20.0,2.0,,TILCOR,mickael.delaere,2017/05/12 09:24:57+00,VILLE,TILCOR,TILCOR,{D4ACD477-F93B-4FFD-9482-54074D524F89},2018/01/15 10:59:36+00,mickael.delaere,2018/01/15 10:59:36+00,mickael.delaere,Feuillu,Non
1723420.7312,8293348.8896,715,2017/02/02 15:27:50+00,mickael.delaere,Orthophoto,HARLY,Stade Marcel Bienfait,88,20.0,2.0,145.0,EN PLACE,adulte,semi libre,gazon,Alignement,Non,RAS,,30.0,10.0,1.0,,POPNIGita,mickael.delaere,2017/02/02 15:27:50+00,VILLE,POPNIGita,POPNIGita,{C6127397-0A9A-4298-81BB-0E409BCD8A88},2018/01/15 10:59:36+00,mickael.delaere,2018/01/15 10:59:36+00,mickael.delaere,Feuillu,Non
1721289.3683,8293602.3634,1623,2017/02/02 15:27:53+00,mickael.delaere,Orthophoto,Quartier du Centre-Ville,Quai Gayant,2,13.0,3.0,172.0,SUPPRIMÉ,adulte,semi libre,Revetement non permeable,Alignement,,RAS,,80.0,20.0,0.0,2016/09/01 00:00:00+00,SOPJAP,mickael.delaere,2017/05/11 12:33:53+00,VILLE,SOPJAP,SOPJAP,{784A3AC6-2E75-490C-97DC-3762616CA0A5},2018/01/15 10:59:36+00,mickael.delaere,2018/01/15 10:59:36+00,mickael.delaere,Feuillu,Non
1722561.204,8292790.7869,10718,2018/01/10 14:09:57+00,mickael.delaere,Orthophoto,Quartier de Neuville,Rue Jean Labouret,2,12.0,2.0,172.0,EN PLACE,Adulte,Libre,Terre,Isolé,Non,RAS,,35.0,5.0,0.0,,PINNIGnig,mickael.delaere,2018/01/10 14:09:57+00,VILLE,PINNIGnig,PINNIGnig,{F3E3B8BC-9225-4873-8AD6-BEA3B318AE32},2018/01/15 10:59:36+00,mickael.delaere,2018/01/15 10:59:36+00,mickael.delaere,Conifère,Non
1720813.8507,8294893.082,1987,2017/02/02 15:27:53+00,mickael.delaere,Orthophoto,Quartier Remicourt,Boulevard Roosevelt,77,0.0,0.0,0.0,ABATTU,,,,Alignement,,RAS,,0.0,,0.0,,RAS,mickael.delaere,2017/02/02 15:27:53+00,VILLE,RAS,RAS,{ACB0887C-061E-4C21-9643-16326B8153F4},2018/01/15 10:59:36+00,mickael.delaere,2018/01/15 10:59:36+00,mickael.delaere,,Non
1720243.5702,8294553.0017,1857,2017/02/02 15:27:53+00,mickael.delaere,Orthophoto,Quartier du Centre-Ville,Boulevard Richelieu,35,8.0,2.0,190.0,EN PLACE,adulte,semi libre,fosse arbre,Alignement,,RAS,,50.0,10.0,0.0,,PRUSER,mickael.delaere,2017/02/02 15:27:53+00,VILLE,PRUSER,PRUSER,{2C53DA98-86AD-4F05-92FE-3EE120CBB708},2018/01/15 10:59:36+00,mickael.delaere,2018/01/15 10:59:36+00,mickael.delaere,Feuillu,Non
1720023.7526,8295028.1925,2117,2017/02/02 15:27:57+00,mickael.delaere,Orthophoto,Quartier Saint-Jean,Rue Charles Gomart,3,5.0,3.0,118.0,EN PLACE,adulte,tête de chat,fosse arbre,Alignement,,RAS,,50.0,10.0,0.0,,TILTOM,mickael.delaere,2017/02/02 15:27:57+00,VILLE,TILTOM,TILTOM,{DD4C4B8C-2F73-4287-AD58-16FA36F89145},2018/01/15 10:59:36+00,mickael.delaere,2018/01/15 10:59:36+00,mickael.delaere,Feuillu,Non
1721781.5097,8296223.4084,10914,2018/01/10 14:13:17+00,mickael.delaere,Orthophoto,OMISSY,Terrain aventure Europe,225,12.0,4.0,71.0,EN PLACE,Jeune,Libre,Terre,Groupe,Non,RAS,,30.0,5.0,0.0,,ACECAM,mickael.delaere,2018/01/10 14:13:17+00,VILLE,ACECAM,ACECAM,{E2D884C3-B785-4DAB-AA51-8F810B6784C7},2018/01/15 10:59:36+00,mickael.delaere,2018/01/15 10:59:36+00,mickael.delaere,Feuillu,Non
1717882.7582,8294844.3308,9351,2017/09/25 12:12:25+00,mickael.delaere,,Quartier Saint-Martin - Oëstres,Rue André Missenard,19,7.0,2.0,62.0,EN PLACE,jeune,libre,terre,Alignement,Non, ,,10.0,5.0,,,ACECAM,mickael.delaere,2017/09/25 13:59:18+00,CASQ,ACECAM,ACECAM,{B6B8E318-5752-47DF-B5FD-C74FF7AC93B4},2018/01/15 10:59:36+00,mickael.delaere,2018/01/15 10:59:36+00,mickael.delaere,Feuillu,Non
1721278.1969,8293146.3068,3626,2017/02/02 15:28:02+00,mickael.delaere,Orthophoto,Quartier du faubourg d'Isle,Boulevard Cordier,19,6.0,5.0,170.0,EN PLACE,adulte,tête de chat,Revetement non permeable,Alignement,Non,RAS,,40.0,10.0,0.0,,TILCOR,mickael.delaere,2017/02/17 10:23:10+00,VILLE,TILCOR,TILCOR,{1671E6BC-0B08-41FB-82DC-C1E497688097},2018/01/15 10:59:36+00,mickael.delaere,2018/01/15 10:59:36+00,mickael.delaere,Feuillu,Non
1718924.8269,8295291.9688,8463,2017/02/02 15:28:18+00,mickael.delaere,Orthophoto,Quartier du Vermandois,Avenue Archimède,189,7.0,0.0,80.0,EN PLACE,jeune,rideau,gazon,Alignement,Non,RAS,,15.0,2.0,,,FAGSYLfas,mickael.delaere,2017/02/02 15:28:18+00,CASQ,FAGSYLfas,FAGSYLfas,{21B839E0-7A2B-4C1C-A722-BCEBF3EE1262},2018/01/15 10:59:36+00,mickael.delaere,2018/01/15 10:59:36+00,mickael.delaere,Feuillu,Non
1721277.3005,8291057.7077,11402,,,,,Zone industrielle le Royeux (G.Eiffel),8,13.0,2.0,92.0,EN PLACE,jeune,libre,terre,Groupe,Non, ,,15.0,5.0,,,BETPEN,,,CASQ,BETPEN,BETPEN,{97E839F2-3D55-4A3A-8765-F5FDCC16BDC8},,,,,Feuillu,Non
1722268.4297,8293916.302,6556,2017/02/02 15:28:13+00,mickael.delaere,Orthophoto,Quartier du faubourg d'Isle,Parc d'Isle Jacques Braconnier,130,7.0,1.0,45.0,EN PLACE,adulte,semi libre,gazon,Isolé,Non,RAS,,20.0,5.0,0.0,,CUPSEM,thibaut.delaire,2017/02/21 10:21:14+00,CASQ,CUPSEM,CUPSEM,{D2E3A8AB-F69D-4A18-84DA-B7D8D008FDC6},2018/01/15 10:59:36+00,mickael.delaere,2018/01/15 10:59:36+00,mickael.delaere,Conifère,Non
1721606.2875,8292771.0681,3394,2017/02/02 15:28:02+00,mickael.delaere,Orthophoto,Quartier du faubourg d'Isle,Boulevard du Docteur Camille Guérin,18,17.0,2.0,150.0,EN PLACE,adulte,semi libre,gazon,Alignement,Non,RAS,,40.0,10.0,0.0,,PLAACE,mickael.delaere,2017/02/02 15:28:02+00,VILLE,PLAACE,PLAACE,{5EA6174E-30F2-4B00-B88F-3100F5910BA9},2018/01/15 10:59:36+00,mickael.delaere,2018/01/15 10:59:36+00,mickael.delaere,Feuillu,Non
1720933.3694,8294740.2445,424,2017/02/02 15:27:50+00,mickael.delaere,Orthophoto,Quartier Remicourt,Parc des Champs-Elysées,224,22.0,4.0,149.0,EN PLACE,adulte,semi libre,gazon,Groupe,Non,RAS,,80.0,20.0,0.0,,PLAACE,mickael.delaere,2017/05/12 09:26:31+00,VILLE,PLAACE,PLAACE,{DFF038AA-3EAD-4AB2-8CB1-7B925F057DF5},2018/01/15 10:59:36+00,mickael.delaere,2018/01/15 10:59:36+00,mickael.delaere,Feuillu,Non
1718402.1843,8292451.6228,66,2017/02/02 15:27:50+00,mickael.delaere,Orthophoto,Quartier Saint-Martin - Oëstres,Rue de Paris,39,0.0,0.0,0.0,ABATTU,,,,Alignement,,RAS,,0.0,,0.0,,RAS,mickael.delaere,2017/02/02 15:27:50+00,VILLE,RAS,RAS,{5F2A4322-4808-4598-9A79-6275908B8583},2018/01/15 10:59:36+00,mickael.delaere,2018/01/15 10:59:36+00,mickael.delaere,,Non
1719908.8383,8294917.757,7280,2017/02/02 15:28:16+00,mickael.delaere,Orthophoto,Quartier Saint-Jean,Stade municipal plein air,18,15.0,0.0,125.0,EN PLACE,adulte,réduit relâché,gazon,Alignement,Non,RAS,,50.0,10.0,0.0,,ACEPSE,mickael.delaere,2017/02/02 15:28:16+00,VILLE,ACEPSE,ACEPSE,{422BF8EB-FAD1-485C-8C8C-A526012BB4B3},2018/01/15 10:59:36+00,mickael.delaere,2018/01/15 10:59:36+00,mickael.delaere,Feuillu,Non
1719744.8702,8294145.6602,2312,2017/02/02 15:27:57+00,mickael.delaere,Orthophoto,Quartier Saint-Martin - Oëstres,Rue Pontoile,1,8.0,4.0,100.0,EN PLACE,adulte,semi libre,Bande de terre,Isolé,Non,RAS,,20.0,5.0,0.0,,PINNIGnig,mickael.delaere,2017/02/02 15:27:57+00,VILLE,PINNIGnig,PINNIGnig,{0AED6614-471C-4361-9351-16288B84D430},2018/01/15 10:59:36+00,mickael.delaere,2018/01/15 10:59:36+00,mickael.delaere,Conifère,Non
1719080.0035,8295340.5956,9318,2017/02/02 15:28:21+00,mickael.delaere,Orthophoto,Quartier du Vermandois,Espace Creatis,61,12.0,4.0,120.0,EN PLACE,adulte,réduit relâché,gazon,Alignement,Non,RAS,,80.0,20.0,,,TILCOR,mickael.delaere,2017/02/02 15:28:21+00,CASQ,TILCOR,TILCOR,{D49928FB-DD75-46A7-95A5-9D8AD90DD689},2018/01/15 10:59:36+00,mickael.delaere,2018/01/15 10:59:36+00,mickael.delaere,Feuillu,Non
1721348.7537,8296152.2291,6885,2017/02/02 15:28:13+00,mickael.delaere,Orthophoto,Quartier de l'Europe,Rue d'Alembert,14,19.0,2.0,160.0,REMPLACÉ,adulte,semi libre,gazon,Groupe,Non,RAS,,50.0,10.0,0.0,2012/11/01 14:42:24+00,PICABI,edouard.cauchon,2017/11/02 14:42:55+00,VILLE,PICABI,PICABI,{3803174E-5FC1-4DA0-BB4A-D3012DA8D94A},2018/01/15 10:59:36+00,mickael.delaere,2018/01/15 10:59:36+00,mickael.delaere,Conifère,Non
1722617.2867,8293417.2241,2955,2017/02/02 15:27:58+00,mickael.delaere,Orthophoto,Quartier du faubourg d'Isle,Avenue des Fusillés de Fontaine Notre Dame,29,7.0,2.0,75.0,EN PLACE,adulte,réduit relâché,fosse arbre,Alignement,Non,RAS,,40.0,10.0,0.0,,PYRCAL,mickael.delaere,2017/02/02 15:27:58+00,VILLE,PYRCAL,PYRCAL,{97BFAFE7-30B9-4DEF-98FF-B4C23122190E},2018/01/15 10:59:36+00,mickael.delaere,2018/01/15 10:59:36+00,mickael.delaere,Feuillu,Non
1718625.8297,8295367.0532,9032,2017/02/02 15:28:21+00,mickael.delaere,Orthophoto,Quartier du Vermandois,Serpentine Nord,160,11.0,2.0,117.0,EN PLACE,jeune,semi libre,gazon,Groupe,Non,RAS,,15.0,2.0,,,CEDATL,mickael.delaere,2017/02/02 15:28:21+00,CASQ,CEDATL,CEDATL,{1CCA9DA6-500E-410E-AD38-BB10B1B0EE46},2018/01/15 10:59:36+00,mickael.delaere,2018/01/15 10:59:36+00,mickael.delaere,Conifère,Non
1721365.1579,8294383.2736,10748,2018/01/10 14:10:23+00,mickael.delaere,Orthophoto,Quartier Remicourt,Place du Nain d'Alsace,16,8.0,3.0,73.0,EN PLACE,Jeune,Libre,Terre,Isolé,Non,RAS,,25.0,5.0,0.0,,CATBIG,mickael.delaere,2018/01/10 14:10:23+00,VILLE,CATBIG,CATBIG,{149952DE-767C-43E9-B1E1-A0E97D89837D},2018/01/15 10:59:36+00,mickael.delaere,2018/01/15 10:59:36+00,mickael.delaere,Feuillu,Non
1719070.1762,8293061.7314,5681,2017/02/02 15:28:09+00,mickael.delaere,Orthophoto,Quartier Saint-Martin - Oëstres,Ecole élémentaire Ernest Lavisse,1,19.0,3.0,170.0,Essouché,adulte,semi libre,gazon,Alignement,Oui,RAS,,35.0,10.0,0.0,2016/06/01 00:00:00+00,PLAACE,mickael.delaere,2017/05/11 08:02:38+00,VILLE,PLAACE,PLAACE,{27C009AF-D446-4367-AAC1-A9FE7C9B0003},2018/01/15 10:59:36+00,mickael.delaere,2018/01/15 10:59:36+00,mickael.delaere,Feuillu,Non
1717499.7112,8293836.0498,8116,2017/02/02 15:28:18+00,mickael.delaere,Orthophoto,Quartier Saint-Martin - Oëstres,Rue Georges Charpak,336,7.0,3.0,46.0,EN PLACE,jeune,semi libre,gazon,Alignement,Non,RAS,2009/01/01 00:00:00+00,,,,,PLAACE,mickael.delaere,2017/02/02 15:28:18+00,CASQ,PLAACE,PLAACE,{C404F4DB-102F-40CD-972E-4E9E2C601754},2018/01/15 10:59:36+00,mickael.delaere,2018/01/15 10:59:36+00,mickael.delaere,Feuillu,Non
